file,uuid,uuidStatus,imageCount
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/BIOLUM2009_VID_20090727_SIT_DIVE_JSL2-3693_TAPE2OF3_SEG1OF1.xml,17c92096-e3b9-5486-8914-9753e9ae2d5b,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/BIOLUM2009_VID_20090727_SIT_DIVE_JSL2-3693_TAPE3OF3_SEG1OF1.xml,b624fc81-1416-51eb-96c4-448423daffa4,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/BIOLUM2009_VID_20090727_SIT_DIVE_JSL2-3694_TAPE1OF2_SEG1OF1.xml,63afa344-4ae1-5f3d-b4fe-9c28688d6836,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/BIOLUM2009_VID_20090727_SIT_DIVE_JSL2-3694_TAPE2OF2_SEG1OF1.xml,2e217b1c-e549-5542-a2f8-a88e2197f7d5,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/BIOLUM2009_VID_20090728_SIT_DIVE_JSL2-3695_TAPE1OF2_SEG1OF1.xml,89c0941f-735b-5ecc-85fb-8a49dd59edb5,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/BIOLUM2009_VID_20090728_SIT_DIVE_JSL2-3695_TAPE2OF2_SEG1OF1.xml,6066b0d1-e59b-5c78-b0c6-10c3f384523a,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/BIOLUM2009_VID_20090728_SIT_DIVE_JSL2-3696_TAPE1OF3_SEG1OF1.xml,647e83b5-2beb-5861-ac36-7170e1fa6d3e,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/BIOLUM2009_VID_20090728_SIT_DIVE_JSL2-3696_TAPE2OF3_SEG1OF1.xml,29cddd53-fb8e-59a5-afc4-5dc2a409556b,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/BIOLUM2009_VID_20090728_SIT_DIVE_JSL2-3696_TAPE3OF3_SEG1OF1.xml,f6c1405c-7657-5961-9f9b-72516c278b23,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/BIOLUM2009_VID_20090729_SIT_DIVE_JSL2-3697_TAPE1OF3_SEG1OF1.xml,54283870-b58d-576c-b3a0-c7d9431e002f,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/BIOLUM2009_VID_20090729_SIT_DIVE_JSL2-3697_TAPE2OF3_SEG1OF1.xml,bc19bee9-a007-537d-ac44-6f8d7ac2c026,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/BIOLUM2009_VID_20090729_SIT_DIVE_JSL2-3697_TAPE3OF3_SEG1OF1.xml,6b0800dc-53a6-5e3c-941e-b7f921c6fb98,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/BIOLUM2009_VID_20090729_SIT_DIVE_JSL2-3698_TAPE1OF1_SEG1OF1.xml,4ba5415d-48db-56ca-a368-6faba18d473c,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/BIOLUM2009_VID_20090730_SIT_DIVE_JSL2-3699_TAPE1OF1_SEG1OF1.xml,eb9d585d-ed27-5a39-9f1c-15a789788245,VALID,0
